objectid,name_std,acreage,year,raw_excerpt
10649,Thomas Lane,400.0,1682.0,"400a between thee heads of the brs. of Sunken Marsh, Mill, and Pokatink Swamp in thee Lower Parish of Surry County"
10650,Thomas Jordan,265.0,1682.0,265a neer thee heades of thee branches of Cyprus Swamp in thee upper Parish of Surry County
10651,John Barker,240.0,1682.0,240a N side Otterdam Swamp in upper Parish of Surry County
10652,Benjamin Harrison,450.0,1682.0,450a on heads of brs. of Southern run of upper Chipoaks Cr. in Surry County
10653,Mr William Thompson,460.0,1682.0,460a Surry County
10654,Tho. Busby,475.0,1682.0,475a NW side of the Southern Run of upper Chippoaks Creek SYCo.
10655,Joseph Rogers,1025.0,1683.0,1025a lower Parish of Surry Co. Commonly Called Pokatink
10656,,335.0,1683.0,335a on the NE Side of Otter Dam Swamp in the upper pish of Surry County
10657,Edward Grantham,300.0,1683.0,300a on thee Branches of Cypress Swamp in upper pish of Surry County
10658,Robert Andrews,140.0,1683.0,140a Scittuate on SW side of Cypress Swamp in upper pish of Surry County
10659,Thomas Gibbins,400.0,1683.0,400a Scittuate neere the heads of thee Branches of Cypress Swamp in upper pish of SYCo.
10660,William Thompson,150.0,1684.0,150a on the North side of the head of Grays Creek in the County of Surry
10661,Thomas Warren,280.0,1684.0,280a of Land Scittuate about a Mile and halfe above Ware Neck Mill in thee upper parish of SYCo.
10662,Christopher Hollyman,1020.0,1684.0,1020a on thee maine blackwater in the upper pish of
10663,Henery Baker,350.0,1684.0,350a on SW side of John chokehocunt Swamp in SYCo.
10664,Nicholas Sessums,1050.0,1684.0,1050a on SE side Pigeon Swamp SYCo.
10665,,620.0,1684.0,620a Surry County
10666,Arthur Jordan,240.0,1684.0,240a on SE Side of Stony Run in upper parish of Surry Co.
10667,William Baldwin And John Duce,2600.0,1684.0,2600a on the SW side of the Cypress Swamp
10668,Richard Piland,580.0,1684.0,580a Scittuate on the NW side of Pigeon Swamp in upper pish of SYCo.
10669,Thomas Smith,200.0,1684.0,200a between the Cypress Swamp of [&] John chokuck Swamp in the upper p.ish of SYCo.
10670,Richard Jordan Junr,260.0,1684.0,260a on NE side Johnchecokuck Swamp in Upper Parish SYCo.
10671,Richard Smith,230.0,1684.0,230a on SE side of Pidgeon Swamp in Surry County
10672,Samll. Plaw,240.0,1684.0,240a Scittuate on both sides the head of Pigeon Swamp in SYCo.
10673,John Coker,400.0,1684.0,400a Scittuate on SW side of Cypress Swamp in Lower Pish of SYCo.
10674,Collo Wm. Brown And Mr. Wm. Foreman,550.0,1684.0,550a Between Cypress Swamp and the Maine blackwater in SYCo.
10675,Thomas Jordan,235.0,1684.0,235a in upper p.ish of Surry County
10676,Richard Blow,210.0,1684.0,210a on SE side of Pigeon Swamp in Surry County
10677,Joseph Wall,900.0,1684.0,900a on the side of Wm. Thompsons Land on NE side of Cypress Swamp in Surry County
10678,Geo. Jordan & River Jordan,200.0,1684.0,200a on both sides of a Reedy Marsh betweene
10679,John Brett Junr,720.0,1684.0,720a Scittuate on both sides thee Cypress Swamp in the Upper Pish of SYCo.
10680,John Parsons Junr,290.0,1684.0,290a on the heads of thee Blackwater branches in the lower p.ish of Surry County
10681,John Parsons Junr,740.0,1684.0,740a on SW side of Johnchecohunk Swamp in SYCo.
10682,Edward Pettaway,480.0,1684.0,480a Scittuate on the W side of green Swamp in SYCo.
10683,John Clark,410.0,1684.0,410a on E side of Green Swamp in lower pish of SYCo.
10684,William Edwards,920.0,1684.0,920a Scittuate on SE Side of Pidgeon Swamp in SYCo.
10685,William Symonds The Son And Heire Of William Symonds Decd,800.0,1685.0,800a scituate on the Burchen Swamp in the upper pish of SYCo.
10686,John Williams & John Browne,1200.0,1685.0,1200a on & amongst diverse black water brs. in the Lower Pr.ish of Surry County
10687,William Holleman,133.0,1685.0,133a about a mile to the Southward of Mr. Robert Flakes Mill in the upper pr.ish of Isle of Wight Countie
10688,John Coker,1450.0,1685.0,1450 acres in the Cypress Swamp and the maine blackwater in the Lower p.ish of SYCo.
10689,Abraham Evans,300.0,1685.0,300a
10690,William Rogers & Joshua Procter,900.0,1685.0,900a betweene John Chehockan and the maine blackwater in upper P.ish of SYCo.
10691,Capt Roger Potter,380.0,1685.0,380a in the upper pish of Surry County
10692,Richard Washington,200.0,1685.0,200a
10693,William Carpenter,450.0,1686.0,450a between Branches of Burchen Swamp and Cyprus Swamp in upper p.ish of SYCo.
10694,John Collins,1550.0,1686.0,1550a between Cyprus Swamp and Maine Blackwater in upper p.ish of SYCo.
10695,Their Sonn In Law Robert Nicholson Of Upper Parish Surry County,68.0,1686.0,68a part of 300 Acres formerly granted sd George Lee
10696,Richard Washington Of The Same,330.0,1686.0,330a which was patented by Thomas Blunt
10697,Wm Thompson & Edwd Chilton,1160.0,1686.0,1160a between thee heads of thee Branches of
10698,Henry Hartwell,1960.0,1687.0,1960a Surry Co. betw. Grays Cr. & Crouches Cr. upon James Riv.
10699,Henry Hart,285.0,1687.0,285a between thee two Maine Brs. of Crouches Cr. Surry Co.
10700,Benjamin Harryson,330.0,1687.0,330a adj. thee Land whereon he now lives in thee upper parish of Surry County
10701,Edward Bayly Of Syco.,,1687.0,
10702,George Williams,150.0,1687.0,150a joyning to thee land sd Williams now lives on in the Upper pish of Surry County
10703,John Mooring,697.0,1687.0,697a SYCo.
10704,Nathaniel Roberts & Joshua Proctor,566.0,1688.0,566a SYCo.
10705,Roger Williams,150.0,1688.0,150a Scittuate neer Southwark Church in Surry County
10706,Thomas Bage,290.0,1688.0,290a in upper pish of SYCo.
10707,Thomas Tyas,500.0,1688.0,500a Southwark parish in SYCo.
10708,,300.0,1688.0,300a in SYCo.
10709,Walter Cotton And Thomas Cotton,314.0,1688.0,314a in thee upper pish of Surry County
10710,Francis Clements,450.0,1689.0,450a in Southwark pish of Surry County
10711,Robert Owen,743.0,1689.0,743a SYCo.
10712,Capt Roger Potter,268.0,1689.0,268a Surry County
10713,Richd Jordan,568.0,1689.0,568a SYCo.
10714,Abraham Evens,472.0,1689.0,472a Surry County
10715,Thomas Hunt,150.0,1689.0,150a Surry County
10716,William Ray,314.0,1689.0,314a SYCo.
10717,William Lucas,213.0,1689.0,213a in Surry County
10718,Nath. Dennis,140.0,1689.0,140a SYCo.
10719,John Rawlins,455.0,1689.0,455a SY Co.
10720,Samuell Thompson,278.0,1689.0,278a SYCo.
10721,Jethroe Barker,261.0,1689.0,261a SYCo.
10722,,950.0,1690.0,950a on NW side of Pigeon Swamp in SYCo.
10723,Richard Washington,772.0,1690.0,772a SYCo.
10724,Richard Atkins And Peter Bagley,274.0,1690.0,274a SYCo.
10725,William Brecey Junr,720.0,1691.0,720a Upper Parish SYCo. on both sides Cyprus Swamp
10726,Nicholas Sessums,260.0,1691.0,260a between Lands of Mr. Meriwether  Richard Smith
10727,Richard Bullock,160.0,1691.0,160a Scituate near thee head of Savidges Run in uper pish of SYCo.
10728,John Stuart,275.0,1691.0,275a S side the Otterdam Swamp Upper Pish of SYCo.
10729,Wm Foreman,240.0,1692.0,240a Surry County and Southwark parish near thee Church
10730,,,1692.0,
10731,,966.0,1694.0,966a in Southwark parish in the County of Surry
10732,Nicholas Smith,150.0,1694.0,150a adj. the Land George Williams Now lives on in the upper parish of Surry County
10733,William Baldwin,100.0,1694.0,100a on the NE Side of Clays br. in the Upper Parish of Surry County
10734,Thomas Chappell,423.0,1694.0,423a Charles City County [& SYCo.] on S side of James river on the Otterdam Swamp
10735,Thomas Smith,300.0,1694.0,300a SYCo.
10736,William Symmons & John Simmons,500.0,1695.0,500a in Southwarke Parish in SYCo.
10737,Benjamin Harrison,115.0,1700.0,115a in Surry County in the upper parish
10738,James Allin,1400.0,1701.0,1400a S side Main Black Water
10739,William Edwards,1450.0,1701.0,1450a S side Main black water
10740,Collo. Willm. Browne,635.0,1701.0,635a on thee S side of thee maine Blackwater
10741,Richard Holliman,1230.0,1702.0,1230a S side the main Black Water & N side the Little Sw.
10742,Nathaniel Harrison,500.0,1702.0,500a in the upper parish of SYCo.
10743,Henry Hart,379.0,1702.0,379a Isle of Wight County on S side the Main Black Water
10744,Walter Cocke,350.0,1703.0,350a upon the heads of the main brs. of upper Chippoakes Cr.
10745,Robert Hart Of Surry County,900.0,1704.0,900a on the maine black water Swamp in the lower parish of Surry County
10746,,300.0,1704.0,300a scituate on the N side of the Otterdam Swamp
10747,George Williams Of Syco.,200.0,1704.0,200a S side of the Cyprus Swamp in the upper parish of sd County
10748,,350.0,1704.0,350a on certaine branches of the Black Water Swamp in the Upper Parish of sd County
10749,Joshua Proctor Of Syco.,50.0,1706.0,50a of Land Scituate in the uper parish of sd County
10750,Wm. Rhodes,150.0,1706.0,150a in Surry County
10751,Tho. King,180.0,1706.0,180a in sd County
10752,Thomas Atkins & Peter Bagley Of Surry County,440.0,1711.0,"440a in Upper Parish of sd County adjoining sd Atkins,"
10753,William Thomas Of Isle Of Wight County,185.0,1713.0,185a Upper Parish of Surry Co. in Wear neck mill Sw.
10754,Thomas Waler,340.0,1713.0,340a S side main blackwater in Surry County
10755,John Nickells,423.0,1714.0,423a PGCo. & SYCo.
10756,Thomas Halleman Of Isle Of Wight County,220.0,1714.0,220a S side the main black water Swamp in the Lower parish of the County of Surry
10757,Thomas Wiggins,350.0,1714.0,350a Upper Parish of Surry County
10758,John Simmons Of Surry County,230.0,1714.0,230a upper Parish of Surry County
10759,Thomas Andrews Junr Of Surry County,225.0,1714.0,225a Southwark Parish in sd Surry County
10760,George Williams,260.0,1714.0,260a W side of Stony Run in upper parish of Surry Co.
10761,Robert Andros Of Surry County,165.0,1714.0,165a Upper Parish of SYCo. on S side Horse Meadow Branch
10762,Thomas Pitman Junr Of Isle Of Wight County,200.0,1714.0,200a S side of the the main black water Swamp in Surry Co.
10763,William Lucas Of Surry County,300.0,1714.0,300a Southwark Parish Surry County
10764,William Brown Of Syco,250.0,1714.0,250a S side main Blackwater Sw. SYCO
10765,William Edwards Of Surry County,350.0,1715.0,350a on S side main blackwater Swamp Surry County
10766,Robert Smith Of Syco.,100.0,1715.0,100a on the N side of the main black Water Swamp
10767,John Cotton Of Syco.,75.0,1715.0,75a on N side main blackwater Swamp in
10768,Henry Harrison,1000.0,1717.0,1000a in Southwark parish in SYCo.
10769,Robert Webb Of Syco.,175.0,1717.0,175a in Southwark parish in sd County
10770,John Nickells Of Syco.,144.0,1717.0,144a Southwark Parish sd County
10771,Robert Atkins Of Surry County,250.0,1722.0,250a on both sides of Harts branch in sd Surry County
10772,Edward Harris,283.0,1722.0,283a SYCO on S side Black Water Sw.
10773,Lamuel Hargrove Of Syco,190.0,1723.0,190a on S side Main Blackwater Sw. in sd Co.
10774,Richard Hill Of Syco,200.0,1723.0,200a on S side Main Blackwater Sw. in sd Co.
10775,William Philips Of Syco,150.0,1723.0,150a S Blackwater Sw. sd Co.
10776,William Richardson Of Isle Of Wight County,300.0,1723.0,300a on both sides of Gregory Branch
10777,Nicholas Cock Of Surry County,230.0,1724.0,230a S side Johnsehawcon Swamp in Southwark Parish sd County
10778,George Ezell Of Surry County,400.0,1724.0,400a N side Main Blackwater Swamp in Southwark Parish SYCo.
10779,Joseph Collyer Of Surry County,380.0,1724.0,380a upon Barkers Ready Branch in Southwark parish SYCo.
10780,George Norwood Of Syco.,85.0,1724.0,85a on the Head Branches of Stoney Run in Southwark Parish sd County
10781,William Glover Of Surry County,150.0,1724.0,150a upon the Branches of Johnsehawcon Swmap
10782,Jeremiah Ellis Junr Of Surry County,165.0,1724.0,165a N side Main Blackwater Swamp in Southwark Parish SYCo.
10783,John Collyer Of Surry County,180.0,1724.0,180a N side Cyprus Swamp Southwark Parish sd County
10784,,390.0,1724.0,390a N side Johnsehawcon Swamp Southwark parish SY Co.
10785,Thomas Pitman Junr Of Iowco.,250.0,1724.0,250a on both Sides of the Meyery branch and on
10786,John Rose Of Surry County,165.0,1724.0,165a on both sides of the Reedy Branch on S side of the Main Blackwater Swamp in aforesaid County
10787,Lemuel Hargrove Of Surry Co.,340.0,1724.0,340a N side Little Swamp sd Co
10788,William Crips Of Surry County,300.0,1724.0,300a on NW side of Harts Branch in sd County
10789,William Pittman Junr Of Surry County,240.0,1724.0,240a S side Main Blackwater Swamp in sd County
10790,Christopher Atkisson Of Iow Co.,150.0,1725.0,150a on the N side of the Main Blackwater Swamp
10791,James Jones Of Prince George County,650.0,1725.0,650a on the N side of the Main Blackwater Swamp in
10792,Daniel Duggard Of Surry County,125.0,1725.0,125a on both sides the Buck horn branch in Southwark Parish in sd County
10793,William Atkeison Junr Of Surry County,150.0,1727.0,150a on S side Main Blackwater Swamp in Surry Co.
10794,Bray Hargrove Of Surry Co.,280.0,1728.0,280a on S side the Main black Water Swamp in Surry Co.
10795,John Cannon Of Surry County,150.0,1730.0,150a S side Granthams Reads Southwark parish in sd County
10796,John Atkeison Of Surry County,150.0,1730.0,150a on N side Main black Water Swamp in sd County
10797,Caleb Ellis Of Surry County,250.0,1730.0,250a S side Johnseehawcon Swamp Southwark Parish sd County
10798,William Ezell Of Surry County,150.0,1730.0,150a on the North Side of the Main Black Water Swamp
10799,John Simmons Of Surry County,190.0,1732.0,190a Between his own land and land of John Barker and Thomas Hunt in the Upper Parish of Surry Co
10800,John Hancock Junr Of Surry Co.,620.0,1732.0,620a on S side Main black Water Swamp in sd Co.
10801,William Bradley Of Surry County,150.0,1733.0,150a on S side Main black Water Swamp in sd County
10802,John Williford Of Iowco.,265.0,1733.0,265a on S side main Blackwater Swamp in sd Co.
10803,Edward Scarborow Of Syco.,115.0,1734.0,115a on the N side of the main black Water Swamp in sd County
10804,William Hart Of Surry County,140.0,1734.0,140a S side Main black Water Swamp in sd County
10805,Henry Savige Of The County Of Surry,135.0,1735.0,135a in the Co. afsd on the N Side of Cypress Br.
10806,John Parsons,1375.0,1736.0,1375a SYCo. on N side Main Black Water Swamp
10807,John Tyas,275.0,1736.0,275a Southwark Parish Surry County on NE Johnsehawcon Sw.
10808,William Jordan,350.0,1737.0,350a Surry County on N side Main Blackwater Swamp
10809,William Evans,435.0,1740.0,435a SYCO on S side Main black Water Sw.
10810,Carter Crawford Junr,180.0,1740.0,180a Surry County on S side Main black Water Swamp
10811,Thomas Parsons,1373.0,1741.0,1373a SYCo.
10812,Marshall Seat,70.0,1741.0,70a SYCo. on the N side of the Cypress Swamp
10813,John Proctor,140.0,1742.0,140a IoWCo. on the S side of the main black Water Swamp
10814,Thomas Clifton,140.0,1742.0,140a SYCO on S side Main Black Water Sw.
10815,Benjamin Pitman,590.0,1743.0,590a IoWCo. on S side Main blackwater
10816,Caleb Eliste,,1743.0,
10817,Anselm Bailey,380.0,1743.0,380a Surry County on S side black Water Swamp
10818,William Rogers,400.0,1743.0,400a Surry County
10819,Thomas Whitmore,150.0,1745.0,150a SYCo. on the N side of Black Water Swamp
10820,Joseph Griffin,200.0,1745.0,200a IoWCo. on the S side of the Main Black Water Sw
10821,Elias Miller,200.0,1746.0,200a SYCo. near the head of upper Chipoaks Creek
10822,,100.0,1746.0,100a Surry County
10823,Samuel Tudor,100.0,1747.0,100a Surry County
10824,Richard Jones,230.0,1747.0,230a SYCo. on N side Black Water Swamp
10825,Henry Barnes,350.0,1748.0,350a Surry County on N side Black Water
10826,Thomas Cocke,,1748.0,
10827,Anselm Bailey Junior,190.0,1748.0,190a IoWCo. on the S side of the Main Black Water
10828,,440.0,1748.0,440a Surry County
10829,George Delk,75.0,1749.0,75a Surry County on N side Blackwater Swamp
10830,Travis Griffis,295.0,1749.0,295a SYCo. on the N side of black Water Swamp
10831,Allen Warren,250.0,1749.0,250a Surry County on the N side of black Water Swamp
10832,Cristopher Hargrove,225.0,1749.0,225a Surry County on the S side of black Water Swamp
10833,Benjamin Gray,320.0,1749.0,320a Surry County on the S side of black Water Swamp
10834,Lemuel Hargrave Junr.,25.0,1749.0,25a Surry Co. on the South Side of the Main black Water Sw.
10835,Anselm Bailey,200.0,1750.0,200a Surry County on the South Side of Black Water Swamp
